source_data_name,problem_type,difficulty,achievement_standard_code,achievement_standard_text,chapter_major,chapter_middle,chapter_minor,problem_subtype,question_text,question_with_options,question_image_bbox,answer,explanation,option_type,extraction_status,recovered_answer,answer_match,image_regions
S3_중등_2_004109,객관식,하,9수02-15,"[9수02-15] 일차함수의 개념을 이해하고, 그 그래프를 그릴 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 판별,다음 중 일차함수를 모두 고르면?,다음 중 일차함수를 모두 고르면? ① $y=4$ ③ $y=x^{2}$ ⑤ $y=\frac{1}{x}$ $y=-x$ $y=4-3 x$,"[[15.72, 19.63, 591.72, 136.04]]",$y=-x$ | $y=4-3 x$,"$4, x^{2}, \frac{1}{x}$은 일차식이 아니다. 따라서 일차함수는 ②, ④이다.",mixed_with_image,recovered,$y=-x$ $y=4-3 x$,True,"[{""class_name"": ""오답(이미지)"", ""bbox"": [15.72, 57.96, 93.8, 84.2]}, {""class_name"": ""오답(이미지)"", ""bbox"": [504.68, 54.76, 591.72, 86.12]}, {""class_name"": ""오답(이미지)"", ""bbox"": [261.48, 89.96, 349.8, 136.04]}, {""class_name"": ""정답(이미지)"", ""bbox"": [293.12, 67.22999999999999, 354.56, 83.03]}, {""class_name"": ""정답(이미지)"", ""bbox"": [48, 105.84, 135.32, 125.44]}]"
S3_중등_2_004110,객관식,하,9수02-15,"[9수02-15] 일차함수의 개념을 이해하고, 그 그래프를 그릴 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 판별,"다음 보기에서 $y$를 $x$에 대한 식으로 나타냈을 때, 일차함수인 것을 모두 고른 것은? <보기> ㄱ. 가로의 길이가 $x \mathrm{~cm}$ 이고, 세로의 길이가 3cm인 직사각형의 넓이는 $y \mathrm{~cm}^{2}$ 이다. ㄴ. 가로의 길이가 $x \mathrm{~cm}$이고, 세로의 길이가 3cm 인 직사각형의 둘레의 길이는 $y \mathrm{~cm}$ 이다. ㄷ. 가로의 길이가 $x \mathrm{~cm}$ 이고, 넓이가 $12 \mathrm{~cm}^{2}$ 인 직사각형의 세로의 길이는 $y \mathrm{~cm}$ 이다.","다음 보기에서 $y$를 $x$에 대한 식으로 나타냈을 때, 일차함수인 것을 모두 고른 것은? <보기> ㄱ. 가로의 길이가 $x \mathrm{~cm}$ 이고, 세로의 길이가 3cm인 직사각형의 넓이는 $y \mathrm{~cm}^{2}$ 이다. ㄴ. 가로의 길이가 $x \mathrm{~cm}$이고, 세로의 길이가 3cm 인 직사각형의 둘레의 길이는 $y \mathrm{~cm}$ 이다. ㄷ. 가로의 길이가 $x \mathrm{~cm}$ 이고, 넓이가 $12 \mathrm{~cm}^{2}$ 인 직사각형의 세로의 길이는 $y \mathrm{~cm}$ 이다. ① ㄱ ② ㄷ ③ ㄱ, ㄴ ④ ㄱ, ㄷ ⑤ ㄴ, ㄷ","[[11.6, 17.14, 742.8, 386.4]]","③ ㄱ, ㄴ","이므로 일차 | 함수는 ㄱ, ㄴ이다. | ㄱ. $y=3 x$, ㄴ. $y=2 x+6$, ㄷ. $y=\frac{12}{x}$",text,recovered,"③ ㄱ, ㄴ",True,
S3_중등_2_004111,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프의 평행이동,일차함수 $y=4x$의 그래프를 $y$축의 방향으로 -3만큼 평행이동한 그래프의 식은?,일차함수 $y=4x$의 그래프를 $y$축의 방향으로 -3만큼 평행이동한 그래프의 식은? ① $y=4x-3$ ② $y=4 x+3$ ③ $y=4(x-3)$ ④ $y=4(x+3)$ ⑤ $y=4 x$,"[[-0.51, 11.91, 743.24, 145.88]]",① $y=4x-3$,$y=4x-3$,mixed_with_image,recovered,① $y=4x-3$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [4.49, 84.63, 130.74, 114.63]}]"
S3_중등_2_004113,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 그리기 - 기울기와 y절편,"다음 일차함수의 그래프 중 $x$ 절편이 $2, y$ 절편이 -1 인 것은?","다음 일차함수의 그래프 중 $x$ 절편이 $2, y$ 절편이 -1 인 것은? ① $y=x-1$ ② $y=2 x-1$ ③ $y=\frac{1}{2} x-1$ ④ $y=-x+2$ ⑤ $y=x+2$","[[14.49, 19.9, 641.99, 149.37]]",③ $y=\frac{1}{2} x-1$,"$ y$ 절편이 -1 이므로 $x=0$ 일 때 $y=-1$ 이고, $x$ 절편이 2 이므로 $y=0$ 일 때 $x=2$ 인 함수를 찾으면 ③ $y=\frac{1}{2} x-1$",mixed_with_image,recovered,③ $y=\frac{1}{2} x-1$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [503.24, 61.15, 641.99, 111.15]}]"
S3_중등_2_004117,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수의 증가/감소와 부호 판단,다음 중 일차함수의 그래프가 오른쪽 위로 향하는 것을 모두 고르면?,다음 중 일차함수의 그래프가 오른쪽 위로 향하는 것을 모두 고르면? ② $y=-2 x-1$ ③ $y=-\frac{1}{2} x-1$ ④ $y=-5 x+2$ $y=x-1$ $y=3 x+2$,"[[10.25, 14.4, 650.5, 130.12]]",$y=x-1$ | $y=3 x+2$,"오른쪽 위로 향하는 그래프의 기울기는 양수이다. 따라서 기울기가 양수인 것은 ①, ⑤이다.",mixed_with_image,recovered,$y=x-1$ $y=3 x+2$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [37.75, 65.15, 117, 87.65]}, {""class_name"": ""정답(이미지)"", ""bbox"": [283.5, 107.37, 373, 130.12]}]"
S3_중등_2_004118,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수의 증가/감소와 부호 판단,"다음 중 $x$의 값이 증가할 때, $y$의 값은 감소하는 일차함수는?","다음 중 $x$의 값이 증가할 때, $y$의 값은 감소하는 일차함수는? ① $y=x-3$ ② $y=\frac{1}{2} x-1$ ③ $y=\frac{1}{2} x+1$ ⑤ $y=\frac{3}{2} x+2$ $y=-3 x+2$","[[11.26, 16.65, 641.76, 151.87]]",$y=-3 x+2$,"$2 x$의 값이 증가할 때, $y$의 값은 감소하는 일차함수의 그래프는 기울기가 음수이다. 따라서 ④이다.",mixed_with_image,recovered,$y=-3 x+2$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [40.01, 123.9, 144.01, 146.4]}]"
S3_중등_2_004119,객관식,중,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 그리기 - 기울기와 y절편,다음 중 오른쪽 그래프와 평행한 일차함수의 그래프는?,"좌표 평면이 있고, x축과 y축이 있으며, y축의 최댓값은 4, x축의 최댓값은 4이다. 직선이 원점을 지나며 상승하는 형태로 (0, -4), (2, 0)을 지나고 있다.","[[521, 10.65, 734, 225.9]]",① $y=2 x$,"$3(0, -4), (2, 0)$을 지나므로 기울기는 $\frac{0-(-4)}{2-0}=2$ 이고 평행한 그래프는 기울기가 같으므로 ①이다.",,,,,
S3_중등_2_004120,객관식,중,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,$x$ 절편이 3 이고 $y$ 절편이 4 인 직선을 그래프로 가지는 일차함수는?,$x$ 절편이 3 이고 $y$ 절편이 4 인 직선을 그래프로 가지는 일차함수는? ① $y=\frac{3}{4} x+3$ ② $y=\frac{4}{3} x+4$ ④ $y=-\frac{3}{4} x+4$ ⑤ $y=-\frac{4}{3} x+3$ $y=-\frac{4}{3} x+4$,"[[0.02, 13.41, 510.5, 122.87]]",$y=-\frac{4}{3} x+4$,"두 점 $(3, 0), (0, 4)$를 지나는 직선이므로 기울기는 $\frac{4-0}{0-3}=-\frac{4}{3}$ 이고 $y$ 절편이 4 이므로 구하는 일차함수의 식은 $y=-\frac{4}{3} x+4$",mixed_with_image,recovered,$y=-\frac{4}{3} x+4$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [412.25, 44.88, 503.25, 78.63]}]"
S3_중등_2_004127,객관식,하,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,직선의 방정식 판별과 특수 직선,직선의 방정식 $3 x-2 y+4=0$의 그래프 위에 있는 검은?,"직선의 방정식 $3 x-2 y+4=0$의 그래프 위에 있는 검은? ① $\mathrm{A}(1, 1)$ ② $\mathrm{B}(2, 4)$ ③ $\mathrm{C}(1, 3)$ ④ $\mathrm{D}(2, 5)$ ⑤ $\mathrm{E}(0, 1)$","[[9.17, 16.05, 596.15, 110.57]]","④ $\mathrm{D}(2, 5)$",$\begin{array}{l}3 \times 1-2 \times 1+4=5 \neq 0 \\ 3 \times 2-2 \times 5+4=0\end{array}$,text,recovered,"④ $\mathrm{D}(2, 5)$",True,
S3_중등_2_004128,객관식,중,9수02-18,[9수02-18] 두 일차함수의 그래프와 연립일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,2. 연립일차방정식의 해와 그래프,연립방정식 그래프 - 교점과 해,오른쪽 그림은 두 일차방정식 $2 x-y-2=0$과 $x+2 y-6=0$의 그래프를 그린 것이다. 연립방정식 $\left\{\begin{array}{l}2 x-y-2=0 \\ x+2 y-6=0\end{array}\right. $의 해는?,"이미지에는 두 개의 직선 그래프가 그려져 있다. 하나는 \(y = -\frac{1}{2}x + 3\)이고, 다른 하나는 \(y = 2x - 2\)이다. X축과 Y축이 보이며, 원점 O가 있다. 그래프는 격자 모양의 배경 위에 위치하고 있다. 각각의 직선은 서로 교차하는 지점을 가지고 있다.","[[511, 12.38, 744.75, 211.13]]","⑤ $(2, 2)$","연립방정식의 해는 두 방정식의 그래프의 교점이므로 구하는 해는 $(2, 2)$ 이다.",,,,,
S3_중등_2_016049,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=4 x+d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은?","일차함수 $y=4 x+d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은? ① -2 ① -2 ② 2 ③ -4 ④ 4 ⑤ 0","[[13.22, 4.67, 774.47, 486.59]]",① -2 | ① -2,$\begin{array}{c}2=4 \cdot 1+d \\ d=-2\end{array}$,mixed_with_image,recovered,① -2 ① -2,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [71.97, 459.09, 126.97, 486.59]}]"
S3_중등_2_016050,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=-2 x+e$의 그래프가 점 $(2, 0)$를 지날 때, $e$의 값은?","일차함수 $y=-2 x+e$의 그래프가 점 $(2, 0)$를 지날 때, $e$의 값은? ① -4 ② 4 ③ -2 ④ 2 ⑤ 0","[[13.5, 5.42, 833.5, 321]]",② 4,$\begin{array}{c}0=-2 \cdot 2+e \\ e=4\end{array}$,text,recovered,② 4,True,
S3_중등_2_016051,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=6 x+f$의 그래프가 점 $(0, 8)$를 지날 때, $f$의 값은?","일차함수 $y=6 x+f$의 그래프가 점 $(0, 8)$를 지날 때, $f$의 값은? ① -8 ② 8 ③ -6 ④ 6 ⑤ 0","[[18, 4.92, 812, 322.5]]",② 8,$\begin{array}{c}8=6 \cdot 0+f \\ f=8\end{array}$,text,recovered,② 8,True,
S3_중등_2_016052,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=-x+g$의 그래프가 점 $(3, 2)$를 지날 때, $g$의 값은?","일차함수 $y=-x+g$의 그래프가 점 $(3, 2)$를 지날 때, $g$의 값은? ① -1 ② 1 ③ 5 ④ 3 ⑤ 0","[[19.72, 3.46, 775.19, 295.67]]",③ 5,$\begin{array}{c}2=-3+g \\ g=5\end{array}$,text,recovered,③ 5,True,
S3_중등_2_016053,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=7 x-d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은?","일차함수 $y=7 x-d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은? ① 5 ② -5 ③ 7 ④ -7 ⑤ 0","[[30.01, 1.29, 802.26, 307]]",① 5,$\begin{array}{c}2=7 \cdot 1-d \\ d=5\end{array}$,text,recovered,① 5,True,
S3_중등_2_016054,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=5 x+f$의 그래프가 점 $(2, 3)$를 지날 때, $f$의 값은?","일차함수 $y=5 x+f$의 그래프가 점 $(2, 3)$를 지날 때, $f$의 값은? ① -7 ② 7 ③ -5 ④ 5 ⑤ 3","[[19, 5.78, 773.25, 303.75]]",① -7,$\begin{array}{c}3=5 \cdot 2+f \\ f=-7\end{array}$,text,recovered,① -7,True,
S3_중등_2_016055,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,3. 일차함수의 그래프와 활용,상황을 일차함수 식으로 표현,"문제 17: 일차함수 $y=-x+h$의 그래프가 점 $(2, -1)$를 지날 때, $h$의 값은?","문제 17: 일차함수 $y=-x+h$의 그래프가 점 $(2, -1)$를 지날 때, $h$의 값은? ① 1 ② -1 ③ 3 ④ -3 ⑤ 0","[[18.5, 4.16, 764.75, 287.38]]",① 1,$\begin{array}{c}-1=-2+h \\ h=1\end{array}$,text,recovered,① 1,True,
S3_중등_2_016056,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=4 x-j$의 그래프가 점 $(3, 5)$를 지날 때, $j$의 값은?","일차함수 $y=4 x-j$의 그래프가 점 $(3, 5)$를 지날 때, $j$의 값은? ① 7 ② -7 ③ 3 ④ -3 ⑤ 0","[[19.77, 1.23, 753.77, 294.77]]",① 7,$\begin{array}{c}5=4 \cdot 3-j \\ j=7 \\ 5=4 \cdot 3-j \\ j=7\end{array}$,text,recovered,① 7,True,
S3_중등_2_016057,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=7 x-d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은?","일차함수 $y=7 x-d$의 그래프가 점 $(1, 2)$를 지날 때, $d$의 값은? ① 5 ② -5 ③ 7 ④ -7 ⑤ 0","[[5.25, 3.77, 783.75, 323.25]]",① 5,$\begin{array}{c}2=7(1)-d \\ 2=7-d \\ d=5\end{array}$,text,recovered,① 5,True,
S3_중등_2_016058,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 그래프 해석 - 기울기와 절편,"일차함수 $y=5 x+f$의 그래프가 점 (2, 3)를 지날 때, $f$의 값은?","일차함수 $y=5 x+f$의 그래프가 점 (2, 3)를 지날 때, $f$의 값은? ① -7 ② 7 ③ -5 ④ 5 ⑤ 3","[[17.77, 2.77, 781.77, 309.17]]",① -7,$\begin{array}{c}3=5(2)+f \\ 3=10+f \\ f=-7\end{array}$,text,recovered,① -7,True,
S3_중등_2_016059,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수의 증가/감소와 부호 판단,다음 일차함수 중 $x$의 값이 증가할 때 $y$의 값도 증가하는 것은?,다음 일차함수 중 $x$의 값이 증가할 때 $y$의 값도 증가하는 것은? ① $y=-x+2$ ② $y=-\frac{1}{3} x+1$ ④ $y=-2 x+5$ ⑤ $y=-\frac{3}{2} x+4$ $y=\frac{5}{4} x-3$,"[[17.45, 68.25, 676.65, 379.88]]",$y=\frac{5}{4} x-3$,$y=\frac{5}{4} x-3$ 의 기울기는 $\frac{5}{4}$ 로 양수이므로 $x$ 가 증가할 때 $y$ 도 증가합니다.,mixed_with_image,recovered,$y=\frac{5}{4} x-3$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [41, 225.38, 158, 270.38]}]"
S3_중등_2_016060,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 식 구하기 - 기울기/점/절편 조건,"두 점 $(1, 2)$와 $(4, 5)$를 지나는 직선의 기울기는 얼마인가요?","두 점 $(1, 2)$와 $(4, 5)$를 지나는 직선의 기울기는 얼마인가요? ① 1 ② 2 ③ $\frac{1}{3}$ ④ $\frac{3}{1}$ ⑤ $\frac{3}{4}$","[[12, 68.92, 659, 391.5]]",① 1,기울기는 다음과 같습니다. $\frac{y_{2}-y_{1}}{x_{2}-x_{1}}=\frac{5-2}{4-1}=\frac{3}{3}=1$,text,recovered,① 1,True,
S3_중등_2_016061,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 식 구하기 - 기울기/점/절편 조건,"두 점 $(0, 3)$와 $(6, 9)$를 지나는 직선의 기울기는 얼마인가요?","두 점 $(0, 3)$와 $(6, 9)$를 지나는 직선의 기울기는 얼마인가요? ① 2 ② 1 ③ 3 ④ $\frac{2}{3}$ ⑤ 0","[[9, 66.92, 677, 393.5]]",② 1,기울기는 다음과 같습니다. | $\frac{y_{2}-y_{1}}{x_{2}-x_{1}}=\frac{9-3}{6-0}=\frac{6}{6}=1$,text,recovered,② 1,True,
S3_중등_2_016062,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 식 구하기 - 기울기/점/절편 조건,"두 점 $(-2, -3)$와 $(4, 5)$를 지나는 직선의 기울기는 얼마인가요?","두 점 $(-2, -3)$와 $(4, 5)$를 지나는 직선의 기울기는 얼마인가요? ① $1$ ② $\frac{4}{3}$ ③ $\frac{5}{4}$ ④ $\frac{3}{4}$ ⑤ $2$","[[14, 62.92, 747, 395.5]]",② $\frac{4}{3}$,기울기는 다음과 같습니다.,mixed_with_image,recovered,② $\frac{4}{3}$,True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [15, 172.92, 66, 223.92]}]"
S3_중등_2_016063,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 식 구하기 - 기울기/점/절편 조건,"두 점 $(0, 0)$와 $(5, 10)$를 지나는 직선의 기울기는 얼마인가요?","두 점 $(0, 0)$와 $(5, 10)$를 지나는 직선의 기울기는 얼마인가요? ① 1 ② 2 ③ 3 ④ 4 ⑤ 5","[[10.17, 59.88, 612.34, 340.35]]",② 2,기울기는 다음과 같습니다. | $\frac{y_{2}-y_{1}}{x_{2}-x_{1}}=\frac{10-0}{5-0}=\frac{10}{5}=2$,text,recovered,② 2,True,
S3_중등_2_016064,객관식,하,9수02-16,"[9수02-16] 일차함수의 그래프의 성질을 이해하고, 이를 활용하여 문제를 해결할 수 있다.",3. 일차함수,1. 일차함수와 그 그래프,2. 일차함수와 그 그래프,일차함수 식 구하기 - 기울기/점/절편 조건,"두 점 $(3, 7)$과 $(6, 4)$를 지나는 직선의 기울기는 얼마인가요?","두 점 $(3, 7)$과 $(6, 4)$를 지나는 직선의 기울기는 얼마인가요? ① 1 ② -1 ③ $\frac{2}{3}$ ④ -2 ⑤ $\frac{3}{4}$","[[12.5, 58.42, 675.5, 393]]",② -1,기울기는 다음과 같습니다. | $\frac{y_{2}-y_{1}}{x_{2}-x_{1}}=\frac{4-7}{6-3}=\frac{-3}{3}=-1$,text,recovered,② -1,True,
